Source.Name,Label,Counted,Area,Mean,StdDev,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity,redPunctaCount,greenPunctaCount,colocsPunctaCount
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,9154,255,0,397.149,616.013,397.149,616.013,380.593,341,564,119,100,0.794,2334270,2334270,1.271,0.787,0.944,14,25,4
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,40780,255,0,868.065,753.993,868.065,753.993,1153.879,748,592,225,314,0.385,10398900,10398900,1.692,0.591,0.795,62,60,11
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,26104,255,0,177.202,712.539,177.202,712.539,680.073,70,626,200,174,0.709,6656520,6656520,1.294,0.773,0.936,59,43,10
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,22,17301,255,0,616.269,733.77,616.269,733.77,534.132,537,647,150,161,0.762,4411755,4411755,1.43,0.699,0.965,28,32,3
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,16564,255,0,330.751,776.351,330.751,776.351,507.747,260,695,139,155,0.807,4223820,4223820,1.314,0.761,0.962,28,26,4
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,10573,255,0,207.158,897.468,207.158,897.468,414.836,147,839,121,116,0.772,2696115,2696115,1.218,0.821,0.945,22,29,6
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,5435,255,0,466.647,943.726,466.647,943.726,302.752,426,897,80,91,0.745,1385925,1385925,1.531,0.653,0.93,13,14,1
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,15542,255,0,327.696,71.268,327.696,71.268,491.22,258,2,136,141,0.809,3963210,3963210,1.23,0.813,0.973,17,45,3
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,3824,255,0,510.005,57.639,510.005,57.639,254.368,468,27,82,61,0.743,975120,975120,1.433,0.698,0.924,6,15,2
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,28158,255,0,604.808,143.196,604.808,143.196,815.571,495,28,233,229,0.532,7180290,7180290,2.149,0.465,0.825,50,71,15
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,20805,255,0,427.094,331.359,427.094,331.359,609.831,342,236,174,180,0.703,5305275,5305275,1.583,0.632,0.932,28,40,6
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,4112,255,0,723.732,400.069,723.732,400.069,248.024,685,365,73,68,0.84,1048560,1048560,1.184,0.845,0.96,11,2,1
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,7750,255,0,600.556,428.436,600.556,428.436,379.48,553,371,103,109,0.676,1976250,1976250,1.719,0.582,0.913,10,17,4
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,21,18981,255,0,170.497,508.694,170.497,508.694,557.245,94,419,154,174,0.768,4840155,4840155,1.439,0.695,0.956,30,37,3
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,17890,255,0,742.568,562.26,742.568,562.26,552.576,676,481,142,167,0.736,4561950,4561950,1.445,0.692,0.94,26,30,7
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,13616,255,0,400.392,616.511,400.392,616.511,476.635,327,561,152,117,0.753,3472080,3472080,1.293,0.773,0.946,26,40,3
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,39674,255,0,868.717,759.591,868.717,759.591,1140.164,749,601,226,305,0.384,10116870,10116870,1.634,0.612,0.801,78,64,14
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,25509,255,0,177.217,713.536,177.217,713.536,684.759,70,630,201,169,0.684,6504795,6504795,1.321,0.757,0.933,61,66,13
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,22,18022,255,0,615.868,732.918,615.868,732.918,535.345,537,645,153,163,0.79,4595610,4595610,1.373,0.728,0.967,29,35,7
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,16437,255,0,330.565,776.773,330.565,776.773,503.747,260,696,138,154,0.814,4191435,4191435,1.305,0.767,0.963,25,33,3
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,14626,255,0,208.827,896.531,208.827,896.531,478.475,139,826,141,141,0.803,3729630,3729630,1.255,0.797,0.961,35,46,7
Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H1_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,12363,255,0,501.037,908.223,501.037,908.223,567.12,433,843,138,145,0.483,3152565,3152565,1.703,0.587,0.817,23,55,10
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,17127,255,0,862.003,103.078,862.003,103.078,534.191,774,37,171,128,0.754,4367385,4367385,1.335,0.749,0.94,7,8,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,18309,255,0,686.193,131.397,686.193,131.397,533.647,616,48,139,170,0.808,4668795,4668795,1.469,0.681,0.975,5,8,2
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,22221,255,0,585.049,210.092,585.049,210.092,867.328,468,92,241,243,0.371,5666355,5666355,3.639,0.275,0.743,5,8,2
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,20212,255,0,344.014,197.961,344.014,197.961,649.387,240,108,192,172,0.602,5154060,5154060,1.643,0.609,0.883,3,10,0
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,17066,255,0,847.188,278.699,847.188,278.699,557.262,784,192,128,174,0.691,4351830,4351830,1.498,0.667,0.935,6,6,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,23,12062,255,0,132.75,348.784,132.75,348.784,429.22,69,292,136,112,0.823,3075810,3075810,1.246,0.803,0.963,1,1,0
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,85236,255,0,478.358,516.673,478.358,516.673,2051.894,305,318,329,426,0.254,21735180,21735180,1.46,0.685,0.76,30,40,4
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,12996,255,0,791.758,475.641,791.758,475.641,456.978,728,408,124,137,0.782,3313980,3313980,1.387,0.721,0.964,9,7,2
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,16396,255,0,204.911,595.396,204.911,595.396,501.019,139,516,128,160,0.821,4180980,4180980,1.458,0.686,0.974,3,5,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,6439,255,0,924.648,664.76,924.648,664.76,324.794,880,614,94,93,0.767,1641945,1641945,1.443,0.693,0.947,6,3,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,10631,255,0,64.528,735.666,64.528,735.666,409.22,6,675,116,122,0.798,2710905,2710905,1.496,0.668,0.959,6,9,0
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,15697,255,0,426.01,782.764,426.01,782.764,494.333,363,702,133,152,0.807,4002735,4002735,1.376,0.727,0.968,9,7,0
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,24,13819,255,0,898.812,856.247,898.812,856.247,505.262,827,781,144,147,0.68,3523845,3523845,1.884,0.531,0.95,4,10,0
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,21891,255,0,687.657,114.989,687.657,114.989,631.647,617,10,137,207,0.689,5582205,5582205,1.574,0.635,0.938,10,18,2
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,38335,255,0,853.651,185.852,853.651,185.852,1057.997,772,36,172,328,0.43,9775425,9775425,2.41,0.415,0.857,24,28,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,28549,255,0,580.955,206.108,580.955,206.108,911.654,464,68,248,277,0.432,7279995,7279995,3.324,0.301,0.799,10,16,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,24089,255,0,347.163,184.688,347.163,184.688,831.654,237,82,195,198,0.438,6142695,6142695,1.218,0.821,0.829,11,14,2
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,23,11965,255,0,131.573,347.718,131.573,347.718,433.563,69,289,135,114,0.8,3051075,3051075,1.206,0.829,0.965,3,2,0
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,90279,255,0,482.372,516.544,482.372,516.544,2122.362,301,302,336,447,0.252,23021145,23021145,1.483,0.674,0.769,51,72,13
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,11892,255,0,793.928,476.107,793.928,476.107,442.836,730,415,121,129,0.762,3032460,3032460,1.401,0.714,0.954,11,11,3
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,18001,255,0,204.364,593.471,204.364,593.471,541.747,130,511,141,170,0.771,4590255,4590255,1.513,0.661,0.968,9,10,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,5786,255,0,924.887,666.756,924.887,666.756,314.752,881,621,92,85,0.734,1475430,1475430,1.462,0.684,0.93,7,4,3
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,0,17572,255,0,429.119,786.111,429.119,786.111,517.262,359,706,145,152,0.825,4480860,4480860,1.304,0.767,0.973,12,13,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-2_mask1.tif,24,16234,255,0,899.375,853.647,899.375,853.647,520.676,825,776,147,152,0.752,4139670,4139670,1.65,0.606,0.967,2,14,0
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,34517,255,0,564.878,184.918,564.878,184.918,1083.578,426,8,285,337,0.369,8801835,8801835,3.633,0.275,0.791,18,32,2
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,39706,255,0,853.911,185.855,853.911,185.855,1004.441,772,36,171,327,0.495,10125030,10125030,2.302,0.434,0.899,38,48,6
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,30310,255,0,357.64,173.05,357.64,173.05,798.683,239,67,219,213,0.597,7729050,7729050,1.112,0.899,0.89,13,31,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,23,11972,255,0,129.531,345.515,129.531,345.515,429.12,69,281,129,121,0.817,3052860,3052860,1.137,0.88,0.962,6,6,0
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,90662,255,0,483.797,515.32,483.797,515.32,2221.474,298,290,342,458,0.231,23118810,23118810,1.527,0.655,0.751,73,99,17
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,10729,255,0,796.939,476.323,796.939,476.323,415.522,741,417,110,125,0.781,2735895,2735895,1.427,0.701,0.96,15,19,3
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,18971,255,0,201.49,589.144,201.49,589.144,580.86,114,500,157,179,0.707,4837605,4837605,1.638,0.61,0.941,13,11,2
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,4185,255,0,931.234,671.459,931.234,671.459,261.782,894,635,78,69,0.767,1067175,1067175,1.374,0.728,0.94,7,4,2
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,0,18831,255,0,433.325,788.86,433.325,788.86,543.245,354,707,166,156,0.802,4801905,4801905,1.32,0.758,0.967,11,18,2
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-3_mask1.tif,24,17318,255,0,900.988,855.519,900.988,855.519,529.362,825,779,149,152,0.777,4416090,4416090,1.531,0.653,0.969,3,14,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,34964,255,0,562.474,180.492,562.474,180.492,1109.034,427,5,284,340,0.357,8915820,8915820,3.58,0.279,0.785,28,46,7
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,39528,255,0,854.63,185.333,854.63,185.333,992.926,772,38,170,321,0.504,10079640,10079640,2.205,0.454,0.903,44,72,11
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,32355,255,0,360.749,167.525,360.749,167.525,815.813,239,62,223,216,0.611,8250525,8250525,1.191,0.839,0.9,19,42,4
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,23,12169,255,0,128.805,343.072,128.805,343.072,434.09,70,273,127,129,0.812,3103095,3103095,1.15,0.87,0.966,10,8,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,92678,255,0,481.131,509.72,481.131,509.72,2394.227,291,290,348,459,0.203,23632890,23632890,1.552,0.645,0.738,90,125,22
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,9165,255,0,798.271,472.476,798.271,472.476,389.137,743,419,106,112,0.761,2337075,2337075,1.448,0.691,0.952,12,18,4
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,18932,255,0,201.436,588.905,201.436,588.905,581.446,114,500,157,179,0.704,4827660,4827660,1.643,0.609,0.939,15,15,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,3394,255,0,722.872,551.078,722.872,551.078,232.267,689,518,65,69,0.791,865470,865470,1.425,0.702,0.929,4,7,2
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,2626,255,0,937.423,679.061,937.423,679.061,205.497,904,656,67,46,0.781,669630,669630,1.639,0.61,0.953,3,3,0
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,0,18770,255,0,434.419,789.15,434.419,789.15,534.416,358,708,162,155,0.826,4786350,4786350,1.322,0.756,0.972,11,20,4
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-4_mask1.tif,24,17910,255,0,902.126,857.188,902.126,857.188,536.434,826,779,152,153,0.782,4567050,4567050,1.493,0.67,0.965,8,22,2
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,68994,255,0,464.239,170.989,464.239,170.989,1738.178,239,3,472,340,0.287,17593470,17593470,1.884,0.531,0.707,46,116,13
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,39291,255,0,855.796,183.886,855.796,183.886,986.198,772,38,169,320,0.508,10019205,10019205,2.127,0.47,0.899,53,87,10
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,23,12187,255,0,128.171,340.764,128.171,340.764,437.12,72,268,121,133,0.802,3107685,3107685,1.196,0.836,0.966,11,18,2
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,95828,255,0,479.808,506.671,479.808,506.671,2538.937,280,288,359,488,0.187,24436140,24436140,1.67,0.599,0.739,114,172,23
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,7661,255,0,797.528,468.657,797.528,468.657,357.238,745,421,99,101,0.754,1953555,1953555,1.373,0.728,0.947,8,18,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,9848,255,0,704.731,538.37,704.731,538.37,391.765,653,479,111,112,0.806,2511240,2511240,1.389,0.72,0.962,9,24,3
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,18701,255,0,202.137,589.388,202.137,589.388,571.789,120,500,151,179,0.719,4768755,4768755,1.626,0.615,0.952,17,25,1
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,7347,255,0,721.248,733.542,721.248,733.542,348.551,679,679,95,103,0.76,1873485,1873485,1.264,0.791,0.935,5,15,0
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,0,18552,255,0,434.774,789.781,434.774,789.781,531.345,358,711,162,152,0.826,4730760,4730760,1.312,0.762,0.971,16,26,4
Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_results.csv,Corrected_241010_perisomatic-set1_A5S1H2_647-Gph_594-Syt2_405-Neun_60X-5_mask1.tif,24,17989,255,0,901.997,857.651,901.997,857.651,542.291,826,779,153,152,0.769,4587195,4587195,1.46,0.685,0.958,8,30,2
Corrected_241010_perisomatic-set1_A5S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,14221,255,0,377.069,94.182,377.069,94.182,483.262,314,19,128,152,0.765,3626355,3626355,1.642,0.609,0.966,3,1,0
Corrected_241010_perisomatic-set1_A5S2H1_647-Gph_594-Syt2_405-Neun_60X-1_results.csv,Corrected_241010_perisomatic-set1_A5S2H1_647-Gph_594-Syt2_405-Neun_60X-1_mask1.tif,0,6697,255,0,141.431,82.671,141.431,82.671,321.238,97,35,89,93,0.816,1707735,1707735,1.097,0.911,0.952,7,4,0
